Time_taken (min),Distance_km,Road_traffic_density,Delivery_person_Age,Delivery_person_Ratings,multiple_deliveries,Order_Hour
29,1.5204319193295497,0,35.0,4.9,0.0,9.0
46,19.661310204458474,3,31.0,4.3,0.0,19.0
28,13.830756172608513,0,23.0,4.9,1.0,23.0
26,13.773737657079298,0,39.0,4.6,1.0,22.0
22,12.35228618251577,0,38.0,4.6,1.0,23.0
26,6.128757701629757,2,24.0,4.5,1.0,13.0
27,3.0295246341921644,2,37.0,5.0,1.0,11.0
18,16.982276917763187,3,35.0,4.5,0.0,20.0
17,14.15280068944862,3,32.0,4.7,1.0,21.0
17,10.756165907453589,3,21.0,4.9,1.0,19.0
13,6.218305855614172,1,27.0,4.7,1.0,15.0
37,12.580267822400963,3,20.0,5.0,1.0,19.0
13,6.050084991996258,1,29.0,4.7,0.0,16.0
10,3.104605953841284,0,21.0,4.8,0.0,9.0
29,3.0253210909321173,0,35.0,4.7,1.0,11.0
34,13.969535082204027,1,30.0,5.0,2.0,18.0
43,12.256076445468295,3,21.0,4.2,1.0,19.0
38,7.790109178658858,3,35.0,5.0,1.0,19.0
32,16.852572769450653,0,30.0,3.5,1.0,22.0
18,3.145067434621583,0,32.0,4.7,1.0,10.0
20,12.209907712718547,0,21.0,5.0,1.0,23.0
20,16.851875921653388,1,24.0,4.6,1.0,17.0
18,8.987909568291434,3,25.0,4.7,1.0,20.0
19,19.882650147415998,1,21.0,4.9,0.0,18.0
19,3.064508186852737,0,33.0,4.9,1.0,9.0
28,4.537940846050908,3,30.0,4.8,0.0,20.0
29,12.35197924950032,0,33.0,4.6,1.0,22.0
14,13.407033668284814,0,24.0,4.9,0.0,23.0
46,6.049788909378549,2,24.0,3.7,1.0,14.0
24,13.407033668284814,1,21.0,5.0,1.0,18.0
27,3.1161470193369545,2,33.0,4.9,1.0,11.0
32,6.1187118466897275,2,35.0,5.0,0.0,14.0
24,7.5620699721624804,1,26.0,5.0,0.0,18.0
11,4.65819360783491,0,22.0,4.9,0.0,23.0
17,4.588898780683796,3,37.0,4.5,1.0,19.0
13,16.9032932130662,0,26.0,4.9,0.0,23.0
27,1.5321890925569548,0,31.0,4.1,0.0,8.0
23,16.153774202105296,0,21.0,4.6,1.0,23.0
23,20.25378851608599,0,34.0,4.9,1.0,23.0
24,10.756990051436132,0,24.0,4.6,1.0,22.0
11,1.5203728379727393,2,24.0,4.5,0.0,11.0
13,6.2323920207909005,1,24.0,4.6,0.0,15.0
25,13.768325585874765,1,22.0,4.9,1.0,18.0
21,9.121425981981247,0,29.0,4.0,1.0,22.0
23,3.0203297176230155,2,36.0,4.7,0.0,11.0
26,13.990151177257511,1,34.0,4.5,1.0,17.0
20,3.1050761845074675,0,24.0,4.4,1.0,10.0
48,13.830084721845328,3,30.0,5.0,3.0,19.0
19,7.762092914972186,0,39.0,4.9,0.0,22.0
10,13.407238587856966,3,26.0,4.6,1.0,20.0
23,17.29786575291325,0,33.0,4.9,1.0,23.0
32,19.976746466954737,1,38.0,3.7,1.0,17.0
44,10.60258238247256,3,27.0,5.0,1.0,19.0
17,7.660951720810249,3,21.0,4.9,0.0,20.0
23,12.237167878708663,0,21.0,4.6,1.0,23.0
37,1.4898452333109367,2,30.0,4.1,1.0,11.0
19,7.5456323538790695,3,24.0,4.5,1.0,20.0
29,6.049919555217586,1,29.0,4.8,1.0,15.0
17,7.46116003515005,1,28.0,5.0,1.0,17.0
18,1.554508559519504,0,24.0,4.8,0.0,8.0
40,6.20953271391644,2,27.0,4.4,1.0,13.0
29,16.15438392455014,1,22.0,5.0,1.0,18.0
27,9.088005113715143,3,29.0,5.0,1.0,19.0
20,10.586817607222981,1,38.0,4.6,0.0,18.0
17,20.857115324129595,3,24.0,4.7,1.0,19.0
22,6.232179267966144,2,27.0,4.7,0.0,13.0
27,4.67414369897644,1,28.0,4.9,1.0,18.0
40,19.97462742500737,3,26.0,5.0,2.0,20.0
19,19.915731481294102,0,31.0,4.8,1.0,23.0
26,1.5369139896079702,2,30.0,4.7,1.0,11.0
35,19.614735355629914,1,34.0,4.7,0.0,17.0
31,7.601027931404884,3,26.0,5.0,0.0,19.0
30,4.656990844808267,1,33.0,4.9,1.0,18.0
28,13.830282747997192,0,37.0,4.7,1.0,22.0
29,7.8626681674103684,1,29.0,4.9,0.0,17.0
22,6.232180611484166,2,27.0,4.8,0.0,14.0
43,13.788852089943369,0,38.0,4.8,1.0,23.0
27,1.554514382186963,0,22.0,4.3,0.0,9.0
31,12.43518327861207,1,23.0,4.1,0.0,18.0
15,5.958586130823786,1,35.0,4.7,1.0,15.0
47,4.537843333696388,3,30.0,4.3,1.0,21.0
38,5.959032639454782,2,35.0,4.3,0.0,12.0
12,6.29013467763468,2,20.0,4.8,1.0,14.0
35,16.720605641529577,0,30.0,4.4,1.0,22.0
21,19.760080920474554,1,29.0,4.6,1.0,18.0
27,10.427235657896496,1,21.0,4.8,1.0,18.0
34,7.772618958964863,3,25.0,4.0,0.0,21.0
34,3.087779183156497,2,21.0,4.3,1.0,11.0
35,1.5322015943257514,2,34.0,4.1,0.0,11.0
27,2.9796333006391293,0,35.0,4.8,0.0,9.0
31,20.182685858169084,1,39.0,4.3,1.0,17.0
18,20.181161774852512,0,23.0,5.0,1.0,23.0
29,4.540781597558912,0,38.0,4.0,0.0,22.0
32,3.025656084205931,2,37.0,4.8,1.0,11.0
19,16.720582121841456,0,25.0,4.9,0.0,23.0
15,9.31399060766806,3,27.0,4.8,0.0,19.0
16,3.01882678715419,0,37.0,4.8,0.0,9.0
18,8.937919334801594,0,20.0,4.6,0.0,22.0
22,4.610120317988261,3,27.0,4.6,1.0,20.0
11,3.116148933802629,0,34.0,4.9,0.0,9.0
38,12.074224380435524,1,23.0,5.0,1.0,18.0
27,12.418029175076608,1,27.0,4.5,0.0,18.0
21,19.688308620509062,0,29.0,4.8,0.0,23.0
24,13.973206773137713,0,27.0,5.0,1.0,22.0
21,7.573225613488764,1,29.0,4.7,1.0,17.0
15,19.395262229986017,3,23.0,4.7,1.0,19.0
29,17.09838855662463,3,31.0,4.6,0.0,20.0
36,11.917101549462794,3,24.0,4.9,0.0,20.0
23,12.463962426993913,0,25.0,4.9,0.0,23.0
35,7.790237052802913,3,30.0,4.9,1.0,20.0
23,13.970572124439776,0,23.0,4.9,0.0,23.0
29,2.980289542200211,0,33.0,5.0,1.0,8.0
32,10.866277692518308,3,37.0,3.7,1.0,20.0
28,13.217301980434613,0,26.0,5.0,1.0,23.0
10,4.657999585570663,0,22.0,4.7,0.0,22.0
37,10.602504075104976,3,37.0,4.7,0.0,19.0
29,3.1162385581768866,0,26.0,4.2,1.0,9.0
19,7.8626681674103684,0,21.0,4.7,1.0,22.0
38,17.138041435510257,1,27.0,4.5,2.0,17.0
19,9.177683834695673,3,26.0,4.7,1.0,20.0
44,16.852118690780628,3,25.0,5.0,1.0,21.0
25,4.717601092054723,1,37.0,4.8,0.0,17.0
25,16.903814838158784,0,36.0,4.6,1.0,23.0
45,16.59866734050554,3,37.0,4.7,2.0,21.0
43,12.256927745913815,0,21.0,2.6,1.0,23.0
21,12.463943835956604,1,30.0,4.7,1.0,18.0
20,1.5094466586405106,2,23.0,4.6,1.0,11.0
33,6.119866712015615,2,31.0,4.4,0.0,14.0
29,3.1090734109469933,0,38.0,4.9,1.0,10.0
28,1.513073455729525,0,39.0,4.1,1.0,8.0
39,10.868244074540835,3,34.0,3.5,2.0,20.0
48,12.35024713647317,3,32.0,4.4,0.0,21.0
15,3.145067434621583,0,24.0,4.1,0.0,8.0
14,9.121350389794664,0,28.0,4.9,1.0,23.0
26,7.683253857182166,3,22.0,4.8,0.0,22.0
21,20.178100872931342,3,29.0,4.8,0.0,19.0
33,3.1161423837882567,2,32.0,4.7,1.0,11.0
25,4.528570754218756,0,39.0,4.2,1.0,23.0
22,9.348431884826278,0,24.0,4.3,1.0,23.0
23,1.5202946823347985,2,28.0,4.5,1.0,11.0
35,14.15280068944862,3,28.0,4.9,2.0,19.0
18,9.181146899051038,1,36.0,4.9,1.0,17.0
29,10.602450942886513,1,22.0,4.9,1.0,18.0
35,7.325558747690406,3,38.0,4.3,1.0,20.0
20,7.546267706957737,0,38.0,4.7,0.0,23.0
20,4.46931202175492,3,34.0,4.7,1.0,20.0
29,16.38385607184808,0,23.0,5.0,1.0,23.0
19,10.641103649666686,0,21.0,4.8,0.0,22.0
11,7.452607659561829,3,21.0,4.8,0.0,20.0
27,13.98951205355768,1,20.0,4.6,1.0,18.0
31,19.617573744443128,3,35.0,3.7,1.0,21.0
25,6.29013467763468,2,22.0,4.5,1.0,12.0
32,6.232403352170867,1,35.0,4.2,1.0,16.0
24,8.92908688893574,0,35.0,4.6,1.0,23.0
23,3.1046608747206426,0,37.0,4.9,1.0,8.0
33,20.183529728733618,3,35.0,3.8,1.0,19.0
37,1.4981517843346028,2,34.0,5.0,2.0,11.0
20,16.385730104308024,3,29.0,4.9,0.0,19.0
19,16.36844353863693,0,25.0,4.9,0.0,22.0
31,9.435201537430714,1,33.0,4.3,1.0,17.0
19,1.5367187556842812,0,20.0,4.9,1.0,10.0
22,3.0253773215438065,0,34.0,4.7,1.0,8.0
11,7.684168603439756,0,29.0,4.5,1.0,23.0
29,7.660348489150972,3,21.0,4.8,1.0,20.0
34,6.29013467763468,2,36.0,4.1,1.0,13.0
42,12.162009006258288,3,21.0,4.0,2.0,20.0
27,10.587732954177069,1,28.0,4.7,1.0,18.0
15,9.435201537430714,3,22.0,4.8,1.0,20.0
38,10.417031582411916,1,37.0,3.9,1.0,19.0
33,1.5091393275325462,2,21.0,4.4,1.0,11.0
27,1.5323596444882273,2,38.0,5.0,1.0,11.0
36,19.08960903186475,3,28.0,4.9,1.0,20.0
28,4.6104717430464985,3,39.0,4.8,0.0,21.0
20,3.145067434621583,2,32.0,4.8,0.0,11.0
15,1.4898452333109367,0,21.0,4.8,0.0,10.0
37,13.61117180523985,0,35.0,4.2,0.0,23.0
24,13.970556078644911,3,29.0,4.6,1.0,21.0
27,4.657654937060173,1,34.0,4.7,1.0,17.0
21,8.790360138254623,0,21.0,4.1,1.0,0.0
30,17.137482577838597,1,22.0,4.6,1.0,17.0
28,4.4057079687934975,3,38.0,4.7,0.0,21.0
29,10.86728673513013,1,26.0,4.8,1.0,18.0
33,7.54640142147466,3,35.0,4.3,1.0,19.0
41,20.831167014164606,0,29.0,3.5,0.0,23.0
18,1.509460397835505,0,21.0,4.7,1.0,10.0
43,12.417907729746302,0,37.0,4.1,0.0,22.0
15,3.088012393206182,0,30.0,4.9,1.0,9.0
27,10.724189700859583,1,39.0,4.9,1.0,17.0
30,12.233735310134827,3,25.0,4.9,1.0,20.0
12,3.0589506421330555,0,28.0,4.9,0.0,9.0
21,10.867434750937747,0,21.0,4.5,1.0,22.0
34,6.058825169286296,2,25.0,4.4,1.0,14.0
28,20.178893713604634,0,25.0,4.5,0.0,23.0
39,17.138022132927368,3,33.0,3.6,1.0,19.0
22,7.562108717550266,3,26.0,4.6,1.0,21.0
17,7.646982582847267,1,23.0,4.9,0.0,17.0
20,10.865584127340643,0,29.0,4.8,1.0,23.0
16,9.121049806498666,1,30.0,4.9,0.0,17.0
15,7.325299567377126,0,25.0,4.7,0.0,22.0
23,11.91667929885388,1,33.0,4.8,1.0,18.0
43,12.580267822400963,3,38.0,5.0,1.0,20.0
25,4.656902198106395,1,30.0,4.6,1.0,17.0
19,7.724074530277346,3,28.0,4.8,1.0,20.0
31,12.464226008964719,3,20.0,4.2,1.0,21.0
20,3.025332706173566,2,21.0,4.8,1.0,11.0
29,7.631487330979372,0,31.0,4.6,1.0,22.0
36,7.562491288861812,3,37.0,4.9,0.0,19.0
29,9.055848504226429,3,20.0,5.0,1.0,20.0
32,10.756895455613911,1,39.0,4.0,2.0,17.0
38,10.569496921731531,1,39.0,4.1,0.0,18.0
15,7.6510644585303815,3,21.0,4.6,1.0,19.0
40,9.220418694558179,3,31.0,4.4,1.0,20.0
27,10.867300462045835,3,20.0,4.5,1.0,20.0
22,3.121188665876165,0,37.0,4.7,1.0,10.0
25,1.5125746930783428,0,20.0,4.4,0.0,9.0
36,13.428477357470895,3,26.0,4.1,1.0,19.0
12,3.105091096509636,0,25.0,4.7,1.0,10.0
30,1.5367515001848098,2,22.0,4.9,1.0,11.0
38,12.116950608888414,1,22.0,4.4,2.0,17.0
18,19.661098170299198,0,25.0,4.7,0.0,22.0
40,7.651068542725116,3,35.0,4.7,2.0,19.0
48,12.580267822400963,3,31.0,4.8,3.0,20.0
36,17.13921974225849,3,26.0,4.4,1.0,21.0
28,4.663344843093785,3,36.0,5.0,1.0,20.0
22,3.116148933802629,0,25.0,4.8,1.0,9.0
16,20.20642094372373,3,38.0,4.8,1.0,19.0
21,6.081440797008078,1,27.0,4.9,0.0,15.0
20,4.657671710224878,3,21.0,4.9,0.0,19.0
27,16.902909983695867,1,37.0,4.6,0.0,17.0
20,12.257619701209578,3,27.0,4.6,1.0,20.0
10,4.65825552423237,1,24.0,5.0,0.0,17.0
24,11.983910535138023,0,20.0,4.7,0.0,22.0
23,7.448560816474598,3,29.0,4.7,1.0,21.0
22,2.996242544880338,2,29.0,4.5,0.0,11.0
23,16.384574278446483,0,38.0,5.0,0.0,0.0
24,1.5367917694809952,0,29.0,4.8,0.0,9.0
28,8.952822746669987,1,23.0,4.7,1.0,17.0
12,7.8626681674103684,0,26.0,4.5,1.0,23.0
22,4.5607380187107855,0,29.0,4.9,0.0,22.0
19,4.656811824870756,3,26.0,5.0,0.0,21.0
42,11.007734763744617,3,28.0,5.0,1.0,21.0
18,9.12210553959038,1,31.0,4.8,1.0,18.0
36,10.906412696832646,3,25.0,4.8,0.0,19.0
28,3.1051449132268645,0,30.0,4.2,0.0,10.0
25,19.362541804304527,3,26.0,4.7,1.0,19.0
22,7.601876617115989,3,37.0,5.0,1.0,19.0
14,10.868667520702992,0,26.0,4.7,1.0,23.0
20,7.5628176900723,0,27.0,4.1,1.0,22.0
13,3.104605953841284,0,21.0,4.6,1.0,11.0
11,3.024984591596264,0,22.0,4.7,0.0,9.0
18,12.23475004893086,0,22.0,4.7,1.0,22.0
17,13.893571826472357,1,23.0,4.9,1.0,18.0
34,16.636875038860897,0,29.0,3.1,1.0,23.0
29,19.395262229986017,3,38.0,4.8,0.0,19.0
27,7.8626681674103684,3,21.0,4.6,1.0,19.0
37,16.113665369962842,3,21.0,5.0,2.0,20.0
24,17.29786575291325,0,32.0,4.7,0.0,23.0
34,12.073402311815224,3,35.0,3.9,1.0,19.0
12,7.790109178658858,1,27.0,4.8,0.0,18.0
21,3.105091096509636,0,29.0,4.5,0.0,11.0
28,1.5580865162468949,0,35.0,4.8,1.0,9.0
10,6.050084991996258,1,28.0,4.6,0.0,16.0
40,10.587929946825927,3,38.0,4.8,2.0,21.0
10,6.23280716086554,2,24.0,4.6,0.0,12.0
19,20.857115324129595,0,28.0,4.8,1.0,22.0
35,10.705622903496973,0,21.0,2.8,2.0,22.0
37,7.573406195224182,3,35.0,4.4,0.0,20.0
18,19.659851482292062,1,31.0,5.0,1.0,19.0
24,3.145067434621583,0,28.0,5.0,1.0,8.0
17,7.8626681674103684,3,36.0,4.7,1.0,21.0
34,6.146764727341459,2,36.0,4.7,1.0,13.0
27,6.058853851669116,1,30.0,4.6,0.0,16.0
19,3.105268883133742,0,39.0,4.9,1.0,9.0
27,1.5136030333559074,2,32.0,4.6,1.0,11.0
17,10.707006464770936,0,21.0,4.8,1.0,22.0
29,2.979626144829987,0,37.0,4.8,1.0,11.0
18,4.717601092054723,1,20.0,4.6,0.0,18.0
16,1.5322531674035038,0,20.0,4.6,0.0,8.0
27,3.1089836948124367,2,33.0,5.0,0.0,11.0
46,19.618968653878262,1,31.0,5.0,3.0,18.0
52,13.407092693002484,3,30.0,4.6,2.0,20.0
26,8.938176353487746,0,26.0,4.4,0.0,22.0
18,12.162009006258288,3,39.0,4.9,1.0,20.0
27,6.117725989708161,1,30.0,4.8,1.0,16.0
15,9.314419797615273,0,29.0,4.8,1.0,23.0
18,3.145067434621583,0,27.0,4.6,1.0,9.0
43,5.959357904254251,2,29.0,4.5,2.0,13.0
34,3.0408160982095778,2,32.0,4.8,1.0,11.0
18,3.1055339788849823,0,37.0,4.7,0.0,9.0
27,13.584306064167167,1,20.0,4.9,1.0,17.0
44,13.989512471854459,3,34.0,4.9,2.0,19.0
27,20.44292976252901,1,20.0,4.7,1.0,18.0
14,20.206315811338555,3,21.0,4.8,1.0,21.0
22,6.210061176100266,1,29.0,4.8,1.0,15.0
31,12.293569688294703,1,35.0,4.0,1.0,17.0
10,4.596439723177665,0,32.0,4.8,0.0,22.0
25,13.611566722125085,3,33.0,4.5,1.0,21.0
21,10.867434750937747,0,22.0,4.9,0.0,22.0
28,1.572533729286321,2,31.0,4.7,1.0,11.0
22,8.988056200069966,3,30.0,5.0,0.0,21.0
19,7.648280480148492,1,35.0,4.8,1.0,17.0
22,13.989473698864705,0,27.0,4.6,1.0,23.0
33,6.08119089136717,2,39.0,5.0,1.0,13.0
35,7.5735237341835395,3,28.0,5.0,0.0,19.0
25,7.549967178616325,3,33.0,4.6,1.0,20.0
27,4.610285665960067,1,21.0,4.9,0.0,17.0
41,11.916705005077658,3,29.0,4.8,1.0,20.0
44,13.428658000512868,1,30.0,4.9,1.0,17.0
20,13.61082462242586,0,21.0,4.6,1.0,22.0
43,13.405971717381743,3,31.0,4.5,1.0,21.0
38,6.146764727341459,2,32.0,4.6,2.0,13.0
21,9.326113870789774,1,36.0,5.0,1.0,18.0
22,10.586595268060286,0,21.0,4.8,1.0,22.0
25,19.619196710684648,0,23.0,4.6,1.0,23.0
38,13.428453377805399,3,31.0,4.3,1.0,19.0
17,20.856833724898493,0,26.0,4.7,1.0,0.0
16,1.5263981914915923,0,27.0,5.0,0.0,9.0
44,10.867232952679457,3,25.0,4.6,1.0,21.0
36,20.206315811338555,1,32.0,4.2,0.0,18.0
33,7.601304456856061,3,38.0,4.4,1.0,19.0
22,7.79036212453358,3,20.0,4.8,1.0,22.0
16,1.5094642591450969,0,22.0,4.5,1.0,9.0
19,4.56126563284071,1,36.0,4.7,1.0,17.0
36,14.15280068944862,3,31.0,4.6,0.0,21.0
36,13.48132579310492,3,32.0,4.8,1.0,19.0
32,6.209021101535612,1,35.0,4.0,1.0,16.0
44,17.13802247711509,3,21.0,4.9,3.0,19.0
32,7.5628176900723,3,30.0,5.0,0.0,20.0
19,7.8626681674103684,1,29.0,5.0,1.0,18.0
25,9.056024276265346,3,37.0,4.7,1.0,19.0
19,19.663125922534896,1,23.0,4.6,1.0,17.0
15,1.5125746930783428,0,24.0,4.9,1.0,8.0
26,19.97564217448985,3,33.0,4.7,1.0,20.0
27,16.824331819052116,0,39.0,5.0,1.0,23.0
33,11.916235157217862,0,21.0,3.1,2.0,23.0
37,12.073551890748645,3,30.0,3.9,1.0,21.0
42,14.022096082518878,1,39.0,4.0,1.0,17.0
45,13.990192142064847,1,35.0,4.3,0.0,18.0
15,9.31399060766806,0,33.0,4.7,0.0,23.0
39,12.419649807727563,1,24.0,4.9,1.0,18.0
25,13.612154686696366,0,26.0,4.7,0.0,23.0
19,7.763607607839511,0,31.0,4.6,1.0,22.0
33,4.657591594952301,3,30.0,4.4,1.0,21.0
15,9.219783818326418,0,28.0,5.0,0.0,23.0
16,3.040554821797033,2,25.0,4.6,0.0,11.0
28,1.4899271643865588,2,22.0,5.0,1.0,11.0
25,10.428262034058305,0,34.0,4.8,1.0,23.0
26,3.073644027723396,0,32.0,4.5,1.0,10.0
26,1.5125686168842198,0,22.0,4.1,1.0,8.0
10,4.674184358398377,3,24.0,4.6,1.0,19.0
28,10.864870498856765,0,32.0,4.6,0.0,22.0
19,20.177913041348635,3,28.0,4.9,1.0,22.0
11,10.865084189986677,1,26.0,4.7,1.0,18.0
33,6.05366065847918,1,37.0,4.8,1.0,15.0
48,20.856833724898493,3,23.0,4.7,1.0,20.0
41,19.660943947619934,3,39.0,4.4,0.0,20.0
20,1.5368334425195926,0,39.0,4.5,0.0,8.0
22,19.76237198367898,0,21.0,4.8,1.0,23.0
40,10.64201906419996,1,34.0,5.0,1.0,17.0
32,5.969043562149228,1,35.0,4.7,1.0,16.0
15,9.219708856174128,0,26.0,4.5,1.0,22.0
20,14.0451924616179,0,35.0,4.9,1.0,22.0
10,4.657153007152837,3,29.0,4.7,0.0,21.0
22,7.325299567377126,1,22.0,4.7,1.0,18.0
34,13.409281444578205,1,36.0,3.6,1.0,17.0
22,9.314907489514155,3,34.0,4.8,0.0,20.0
25,7.601385733164932,3,37.0,5.0,0.0,19.0
24,10.72504264384306,0,27.0,4.9,0.0,23.0
33,9.055981117924203,3,26.0,4.7,0.0,21.0
19,13.830053479838845,3,32.0,4.5,1.0,20.0
31,6.29013467763468,2,30.0,4.0,1.0,14.0
26,3.145067434621583,2,33.0,4.9,1.0,11.0
17,3.0188764660307563,0,27.0,5.0,0.0,10.0
15,1.5526968797445755,0,24.0,4.5,0.0,8.0
18,4.658001279265391,0,27.0,4.8,1.0,23.0
29,6.117673772819904,2,30.0,5.0,0.0,13.0
37,13.989249784535353,3,35.0,4.8,1.0,19.0
37,11.007734763744617,3,26.0,4.7,2.0,19.0
16,9.348068923522018,0,37.0,5.0,0.0,22.0
15,3.145067434621583,0,29.0,4.4,1.0,8.0
41,19.04080424592517,3,34.0,4.3,1.0,19.0
46,19.688324335752394,3,30.0,4.3,0.0,19.0
18,17.078665498349437,0,21.0,4.7,1.0,22.0
23,6.054527674480537,2,20.0,4.5,1.0,13.0
20,6.049788909378549,1,33.0,4.6,1.0,16.0
26,4.674220356187267,1,29.0,4.6,1.0,17.0
25,7.6831914051315,1,25.0,4.6,1.0,18.0
52,3.1053645449072986,2,24.0,4.5,2.0,11.0
27,17.13749142638821,0,33.0,4.9,0.0,23.0
16,2.9303435598622682,0,30.0,4.9,0.0,10.0
29,3.0295246341921644,0,34.0,5.0,1.0,10.0
42,11.007734763744617,3,31.0,3.9,2.0,20.0
22,12.292848945038811,0,22.0,4.7,0.0,22.0
43,13.82927367256702,3,32.0,3.9,1.0,21.0
27,12.16145053143676,0,37.0,4.7,1.0,23.0
29,12.117036432265502,1,23.0,4.6,1.0,18.0
28,20.286495439713164,0,22.0,4.6,0.0,23.0
22,12.209836055800304,3,35.0,4.6,1.0,21.0
31,16.721288103917214,1,20.0,4.7,1.0,18.0
18,9.074684164326316,0,24.0,4.7,0.0,23.0
16,13.48135123231739,3,36.0,4.9,1.0,19.0
23,1.560671234748265,0,35.0,4.6,1.0,10.0
22,11.007734763744617,0,34.0,4.5,0.0,22.0
34,19.089398573506358,1,36.0,4.4,1.0,17.0
41,17.13751702263965,1,38.0,4.6,1.0,17.0
30,7.8626681674103684,3,36.0,4.6,0.0,21.0
47,17.097651549864548,3,25.0,5.0,0.0,21.0
29,4.537601588065108,3,22.0,4.5,1.0,21.0
23,13.583068670275285,1,33.0,4.5,1.0,17.0
15,1.4688163256853812,0,27.0,4.5,0.0,9.0
27,19.76218981785925,0,30.0,4.8,1.0,22.0
30,4.59595027478907,3,29.0,5.0,1.0,19.0
16,3.108925571154772,0,27.0,4.0,1.0,11.0
35,13.409462339213027,3,29.0,4.6,2.0,20.0
15,7.761779919073713,3,30.0,4.9,0.0,20.0
23,7.550012438488936,3,24.0,4.8,1.0,19.0
37,20.18093693173923,1,23.0,4.9,1.0,18.0
21,16.722548420715,0,20.0,4.9,0.0,22.0
22,16.85208641567295,1,21.0,4.8,1.0,18.0
44,16.63579806090435,3,37.0,4.8,1.0,20.0
28,14.022268860182423,0,39.0,5.0,0.0,22.0
21,1.5545440228107195,0,32.0,4.9,0.0,11.0
23,13.970652591255588,3,25.0,4.5,0.0,20.0
29,3.018841258628892,0,34.0,4.6,1.0,9.0
12,6.12908533497929,2,27.0,4.7,0.0,12.0
24,9.157718041987312,3,21.0,4.6,1.0,19.0
34,4.5877613789702085,3,34.0,4.6,1.0,19.0
19,16.476437954273965,1,33.0,4.8,1.0,17.0
20,16.384502397510182,0,29.0,5.0,0.0,22.0
24,9.0554769335006,1,34.0,4.9,1.0,17.0
20,1.5137650551016817,0,26.0,4.5,1.0,8.0
28,1.5292976945190186,0,20.0,4.5,1.0,8.0
32,3.104803710518419,2,39.0,4.6,1.0,11.0
25,13.406000552536867,1,24.0,4.6,1.0,17.0
24,10.445117790144197,0,39.0,4.8,1.0,22.0
15,12.117044368866695,1,20.0,4.9,1.0,17.0
18,11.983910535138023,0,27.0,4.5,0.0,23.0
49,7.567742897860595,3,37.0,4.4,1.0,20.0
18,4.717601092054723,0,36.0,4.9,1.0,22.0
33,20.17918820668875,3,27.0,4.7,1.0,19.0
26,19.975632175541914,3,20.0,5.0,1.0,20.0
23,6.242318682701243,2,21.0,4.7,1.0,14.0
30,4.657153007152837,1,33.0,4.5,1.0,18.0
19,19.974200402690443,3,28.0,4.6,0.0,19.0
41,17.137879924186517,3,30.0,4.2,1.0,21.0
15,11.007734763744617,1,35.0,4.7,1.0,17.0
46,16.60006663605748,1,37.0,4.9,2.0,18.0
12,12.580267822400963,3,24.0,4.7,0.0,19.0
26,1.5094383155993516,0,25.0,4.5,1.0,10.0
17,9.315725653468126,0,38.0,4.9,1.0,22.0
38,12.293508819559184,3,27.0,4.5,2.0,20.0
19,7.546888128063204,0,23.0,4.6,0.0,22.0
41,13.611337814321281,0,29.0,3.4,1.0,23.0
32,12.080196181742094,1,32.0,4.1,1.0,18.0
23,16.388478196037884,0,20.0,4.8,1.0,22.0
31,10.429850454296803,3,25.0,4.0,1.0,19.0
40,12.073402311815224,1,39.0,4.0,1.0,18.0
22,3.058924545938562,0,29.0,4.6,0.0,8.0
25,8.938177476637756,3,28.0,4.9,1.0,20.0
15,7.452607659561829,0,21.0,4.7,0.0,23.0
30,10.255391358669385,3,32.0,4.9,1.0,21.0
29,12.435401342193114,3,26.0,4.7,1.0,20.0
26,13.612154686696366,0,36.0,4.7,1.0,23.0
30,10.602504075104976,3,30.0,4.6,1.0,21.0
20,6.081139317039376,2,20.0,4.8,1.0,12.0
30,9.121049806498666,0,34.0,4.2,1.0,22.0
17,9.326360257118816,0,38.0,4.7,1.0,23.0
18,9.056109430302039,0,25.0,4.9,1.0,22.0
36,20.182728114832916,3,24.0,4.7,1.0,21.0
21,12.236723616598548,3,26.0,4.9,0.0,19.0
18,1.572533729286321,0,28.0,4.5,0.0,11.0
33,4.656649028065795,1,33.0,5.0,1.0,18.0
18,1.5302594894332384,0,28.0,4.7,1.0,10.0
27,4.596534542243907,0,35.0,4.5,0.0,23.0
31,7.762556904358444,3,39.0,4.8,0.0,19.0
49,13.582511011042971,3,38.0,4.9,3.0,20.0
20,12.079886418819733,3,23.0,4.5,1.0,19.0
10,10.416963824321584,1,21.0,4.8,0.0,18.0
19,1.4898285870179706,0,22.0,4.8,1.0,9.0
27,7.6838087174265155,3,38.0,4.7,1.0,21.0
30,12.162306145096023,3,27.0,4.6,1.0,20.0
12,19.88701283582688,3,23.0,4.6,0.0,19.0
11,4.5877613789702085,0,24.0,4.9,0.0,22.0
53,20.207797933358158,3,33.0,4.3,3.0,19.0
18,4.469557550709276,3,27.0,4.9,1.0,19.0
28,7.762596264580148,0,30.0,4.7,1.0,23.0
37,12.35228618251577,3,37.0,4.1,0.0,21.0
24,4.663600819587387,3,28.0,4.8,1.0,20.0
22,3.0295246341921644,0,30.0,4.9,1.0,8.0
29,7.646049300624547,0,29.0,4.2,1.0,22.0
33,13.611566722125085,0,37.0,3.9,2.0,23.0
43,20.181161774852512,3,34.0,4.5,1.0,20.0
37,16.90375725452544,3,32.0,4.2,2.0,21.0
28,1.5126165219141463,2,25.0,4.7,1.0,11.0
10,10.445203993933271,1,26.0,4.8,0.0,18.0
